rebalance_date,training_end_date,universe,method,fund,ticker,weight
2022-12-01,2022-11-30,Crypto,Tangency,Crypto Tangency,EOS-USD,0.0
2022-12-01,2022-11-30,Crypto,Tangency,Crypto Tangency,ETC-USD,0.039572354449170004
2022-12-01,2022-11-30,Crypto,Tangency,Crypto Tangency,ETH-USD,0.5614677113236524
2022-12-01,2022-11-30,Crypto,Tangency,Crypto Tangency,LTC-USD,3.5872038490637124e-18
2022-12-01,2022-11-30,Crypto,Tangency,Crypto Tangency,TRX-USD,0.026978629538209096
2022-12-01,2022-11-30,Crypto,Tangency,Crypto Tangency,XLM-USD,0.0
2022-12-01,2022-11-30,Crypto,Tangency,Crypto Tangency,XRP-USD,0.0
2023-01-01,2022-12-31,Crypto,Tangency,Crypto Tangency,ADA-USD,0.31273710864197035
2023-01-01,2022-12-31,Crypto,Tangency,Crypto Tangency,BCH-USD,1.1518151893562625e-17
2023-01-01,2022-12-31,Crypto,Tangency,Crypto Tangency,BTC-USD,1.8148739654992846e-17
2023-01-01,2022-12-31,Crypto,Tangency,Crypto Tangency,EOS-USD,0.0
2023-01-01,2022-12-31,Crypto,Tangency,Crypto Tangency,ETC-USD,0.0
2023-01-01,2022-12-31,Crypto,Tangency,Crypto Tangency,ETH-USD,0.6092740635662766
2023-01-01,2022-12-31,Crypto,Tangency,Crypto Tangency,LTC-USD,0.0
2023-01-01,2022-12-31,Crypto,Tangency,Crypto Tangency,TRX-USD,0.07798882779175305
2023-01-01,2022-12-31,Crypto,Tangency,Crypto Tangency,XLM-USD,3.043302217651298e-17
2023-01-01,2022-12-31,Crypto,Tangency,Crypto Tangency,XRP-USD,3.236674579797817e-17
2023-02-01,2023-01-31,Crypto,Tangency,Crypto Tangency,ADA-USD,0.3824772626766278
2023-02-01,2023-01-31,Crypto,Tangency,Crypto Tangency,BCH-USD,0.0
2023-02-01,2023-01-31,Crypto,Tangency,Crypto Tangency,BTC-USD,8.919859750069483e-17
2023-02-01,2023-01-31,Crypto,Tangency,Crypto Tangency,EOS-USD,2.0862803420404966e-18
2023-02-01,2023-01-31,Crypto,Tangency,Crypto Tangency,ETC-USD,0.01046089839140951
2023-02-01,2023-01-31,Crypto,Tangency,Crypto Tangency,ETH-USD,0.5844761578826594
2023-02-01,2023-01-31,Crypto,Tangency,Crypto Tangency,LTC-USD,0.0
2023-02-01,2023-01-31,Crypto,Tangency,Crypto Tangency,TRX-USD,0.02258568104930317
2023-02-01,2023-01-31,Crypto,Tangency,Crypto Tangency,XLM-USD,4.088229939024194e-18
2023-02-01,2023-01-31,Crypto,Tangency,Crypto Tangency,XRP-USD,0.0
2023-03-01,2023-02-28,Crypto,Tangency,Crypto Tangency,ADA-USD,0.3322065367244189
2023-03-01,2023-02-28,Crypto,Tangency,Crypto Tangency,BCH-USD,0.0
2023-03-01,2023-02-28,Crypto,Tangency,Crypto Tangency,BTC-USD,1.4327219997246595e-16
2023-03-01,2023-02-28,Crypto,Tangency,Crypto Tangency,EOS-USD,0.0
2023-03-01,2023-02-28,Crypto,Tangency,Crypto Tangency,ETC-USD,3.1780692514022163e-17
2023-03-01,2023-02-28,Crypto,Tangency,Crypto Tangency,ETH-USD,0.5948593205469775
2023-03-01,2023-02-28,Crypto,Tangency,Crypto Tangency,LTC-USD,1.3122527837290247e-16
2023-03-01,2023-02-28,Crypto,Tangency,Crypto Tangency,TRX-USD,0.07293414272860325
2023-03-01,2023-02-28,Crypto,Tangency,Crypto Tangency,XLM-USD,8.746827842951298e-17
2023-03-01,2023-02-28,Crypto,Tangency,Crypto Tangency,XRP-USD,9.692784036369776e-17
2023-04-01,2023-03-31,Crypto,Tangency,Crypto Tangency,ADA-USD,0.3281566488352748
2023-04-01,2023-03-31,Crypto,Tangency,Crypto Tangency,BCH-USD,0.0
2023-04-01,2023-03-31,Crypto,Tangency,Crypto Tangency,BTC-USD,1.401388870417773e-17
2023-04-01,2023-03-31,Crypto,Tangency,Crypto Tangency,EOS-USD,0.0
2023-04-01,2023-03-31,Crypto,Tangency,Crypto Tangency,ETC-USD,0.0
2023-04-01,2023-03-31,Crypto,Tangency,Crypto Tangency,ETH-USD,0.6436340955929579
2023-04-01,2023-03-31,Crypto,Tangency,Crypto Tangency,LTC-USD,4.183992417346958e-17
2023-04-01,2023-03-31,Crypto,Tangency,Crypto Tangency,TRX-USD,0.028209255571766973
2023-04-01,2023-03-31,Crypto,Tangency,Crypto Tangency,XLM-USD,5.0529744237627924e-17
2023-04-01,2023-03-31,Crypto,Tangency,Crypto Tangency,XRP-USD,1.5137931964542239e-16
2023-05-01,2023-04-30,Crypto,Tangency,Crypto Tangency,ADA-USD,0.3139512544562903
2023-05-01,2023-04-30,Crypto,Tangency,Crypto Tangency,BCH-USD,0.0
2023-05-01,2023-04-30,Crypto,Tangency,Crypto Tangency,BTC-USD,0.0
2023-05-01,2023-04-30,Crypto,Tangency,Crypto Tangency,EOS-USD,0.0
2023-05-01,2023-04-30,Crypto,Tangency,Crypto Tangency,ETC-USD,3.3265307488797986e-16
2023-05-01,2023-04-30,Crypto,Tangency,Crypto Tangency,ETH-USD,0.6522719396181906
2023-05-01,2023-04-30,Crypto,Tangency,Crypto Tangency,LTC-USD,2.7488224877395925e-17
2023-05-01,2023-04-30,Crypto,Tangency,Crypto Tangency,TRX-USD,0.03377680592551821
2023-05-01,2023-04-30,Crypto,Tangency,Crypto Tangency,XLM-USD,1.167830265355629e-16
2023-05-01,2023-04-30,Crypto,Tangency,Crypto Tangency,XRP-USD,1.5017124424079001e-16
2023-06-01,2023-05-31,Crypto,Tangency,Crypto Tangency,ADA-USD,0.3004035884078411
2023-06-01,2023-05-31,Crypto,Tangency,Crypto Tangency,BCH-USD,1.299615697018206e-16
2023-06-01,2023-05-31,Crypto,Tangency,Crypto Tangency,BTC-USD,0.0
2023-06-01,2023-05-31,Crypto,Tangency,Crypto Tangency,EOS-USD,5.814865004965166e-17
2023-06-01,2023-05-31,Crypto,Tangency,Crypto Tangency,ETC-USD,2.5669359020882162e-17
2023-06-01,2023-05-31,Crypto,Tangency,Crypto Tangency,ETH-USD,0.624887571730991
2023-06-01,2023-05-31,Crypto,Tangency,Crypto Tangency,LTC-USD,6.154642913480462e-17
2023-06-01,2023-05-31,Crypto,Tangency,Crypto Tangency,TRX-USD,0.0747088398611678
2023-06-01,2023-05-31,Crypto,Tangency,Crypto Tangency,XLM-USD,0.0
2023-06-01,2023-05-31,Crypto,Tangency,Crypto Tangency,XRP-USD,0.0
2023-07-01,2023-06-30,Crypto,Tangency,Crypto Tangency,ADA-USD,0.18287190981419063
2023-07-01,2023-06-30,Crypto,Tangency,Crypto Tangency,BCH-USD,0.0
2023-07-01,2023-06-30,Crypto,Tangency,Crypto Tangency,BTC-USD,7.191988545243259e-17
2023-07-01,2023-06-30,Crypto,Tangency,Crypto Tangency,EOS-USD,0.0
2023-07-01,2023-06-30,Crypto,Tangency,Crypto Tangency,ETC-USD,0.0
2023-07-01,2023-06-30,Crypto,Tangency,Crypto Tangency,ETH-USD,0.7114888934555507
2023-07-01,2023-06-30,Crypto,Tangency,Crypto Tangency,LTC-USD,1.4317766027269582e-17
2023-07-01,2023-06-30,Crypto,Tangency,Crypto Tangency,TRX-USD,0.1056391967302585
2023-07-01,2023-06-30,Crypto,Tangency,Crypto Tangency,XLM-USD,2.085810627050796e-17
2023-07-01,2023-06-30,Crypto,Tangency,Crypto Tangency,XRP-USD,1.9082770193606664e-16
2023-08-01,2023-07-31,Crypto,Tangency,Crypto Tangency,ADA-USD,0.20134915124132638
2023-08-01,2023-07-31,Crypto,Tangency,Crypto Tangency,BCH-USD,1.2920517013162626e-17
2023-08-01,2023-07-31,Crypto,Tangency,Crypto Tangency,BTC-USD,0.0
2023-08-01,2023-07-31,Crypto,Tangency,Crypto Tangency,EOS-USD,0.0
2023-08-01,2023-07-31,Crypto,Tangency,Crypto Tangency,ETC-USD,3.7017857040087053e-17
2023-08-01,2023-07-31,Crypto,Tangency,Crypto Tangency,ETH-USD,0.6620041833093884
2023-08-01,2023-07-31,Crypto,Tangency,Crypto Tangency,LTC-USD,9.078826880180583e-17
2023-08-01,2023-07-31,Crypto,Tangency,Crypto Tangency,TRX-USD,0.11549811415441819
2023-08-01,2023-07-31,Crypto,Tangency,Crypto Tangency,XLM-USD,8.819219958140284e-17
2023-08-01,2023-07-31,Crypto,Tangency,Crypto Tangency,XRP-USD,0.021148551294866903
2023-09-01,2023-08-31,Crypto,Tangency,Crypto Tangency,ADA-USD,0.17320091022598524
2023-09-01,2023-08-31,Crypto,Tangency,Crypto Tangency,BCH-USD,0.0
2023-09-01,2023-08-31,Crypto,Tangency,Crypto Tangency,BTC-USD,1.2904920350509199e-16
2023-09-01,2023-08-31,Crypto,Tangency,Crypto Tangency,EOS-USD,0.0
2023-09-01,2023-08-31,Crypto,Tangency,Crypto Tangency,ETC-USD,1.0240170631336115e-16
2023-09-01,2023-08-31,Crypto,Tangency,Crypto Tangency,ETH-USD,0.6578379991438732
2023-09-01,2023-08-31,Crypto,Tangency,Crypto Tangency,LTC-USD,0.0
2023-09-01,2023-08-31,Crypto,Tangency,Crypto Tangency,TRX-USD,0.16896109063014123
2023-09-01,2023-08-31,Crypto,Tangency,Crypto Tangency,XLM-USD,6.351753013123977e-18
2023-09-01,2023-08-31,Crypto,Tangency,Crypto Tangency,XRP-USD,3.4986788983599385e-17
2023-10-01,2023-09-30,Crypto,Tangency,Crypto Tangency,ADA-USD,0.1465619521023392
2023-10-01,2023-09-30,Crypto,Tangency,Crypto Tangency,BCH-USD,4.407243932728466e-17
2023-10-01,2023-09-30,Crypto,Tangency,Crypto Tangency,BTC-USD,1.631800231283164e-17
2023-10-01,2023-09-30,Crypto,Tangency,Crypto Tangency,EOS-USD,3.9457591770840883e-17
2023-10-01,2023-09-30,Crypto,Tangency,Crypto Tangency,ETC-USD,4.0790209502147835e-17
2023-10-01,2023-09-30,Crypto,Tangency,Crypto Tangency,ETH-USD,0.6235187838672985
2023-10-01,2023-09-30,Crypto,Tangency,Crypto Tangency,LTC-USD,9.471093704730159e-17
2023-10-01,2023-09-30,Crypto,Tangency,Crypto Tangency,TRX-USD,0.22991926403036203
2023-10-01,2023-09-30,Crypto,Tangency,Crypto Tangency,XLM-USD,0.0
2023-10-01,2023-09-30,Crypto,Tangency,Crypto Tangency,XRP-USD,0.0
2023-11-01,2023-10-31,Crypto,Tangency,Crypto Tangency,ADA-USD,0.16779266074519542
2023-11-01,2023-10-31,Crypto,Tangency,Crypto Tangency,BCH-USD,1.873686272104101e-17
2023-11-01,2023-10-31,Crypto,Tangency,Crypto Tangency,BTC-USD,0.0
2023-11-01,2023-10-31,Crypto,Tangency,Crypto Tangency,EOS-USD,1.5570558372813014e-16
2023-11-01,2023-10-31,Crypto,Tangency,Crypto Tangency,ETC-USD,0.0
2023-11-01,2023-10-31,Crypto,Tangency,Crypto Tangency,ETH-USD,0.6033658415019225
2023-11-01,2023-10-31,Crypto,Tangency,Crypto Tangency,LTC-USD,0.0
2023-11-01,2023-10-31,Crypto,Tangency,Crypto Tangency,TRX-USD,0.228841497752882
2023-11-01,2023-10-31,Crypto,Tangency,Crypto Tangency,XLM-USD,0.0
2023-11-01,2023-10-31,Crypto,Tangency,Crypto Tangency,XRP-USD,0.0
2023-12-01,2023-11-30,Crypto,Tangency,Crypto Tangency,ADA-USD,0.22176160268607992
2023-12-01,2023-11-30,Crypto,Tangency,Crypto Tangency,BCH-USD,8.820179922430033e-17
2023-12-01,2023-11-30,Crypto,Tangency,Crypto Tangency,BTC-USD,0.0
2023-12-01,2023-11-30,Crypto,Tangency,Crypto Tangency,EOS-USD,1.6291594256623768e-16
2023-12-01,2023-11-30,Crypto,Tangency,Crypto Tangency,ETC-USD,0.0
2023-12-01,2023-11-30,Crypto,Tangency,Crypto Tangency,ETH-USD,0.5786832897093268
2023-12-01,2023-11-30,Crypto,Tangency,Crypto Tangency,LTC-USD,1.1200202820325293e-16
2023-12-01,2023-11-30,Crypto,Tangency,Crypto Tangency,TRX-USD,0.199555107604593
2023-12-01,2023-11-30,Crypto,Tangency,Crypto Tangency,XLM-USD,1.7170161582374154e-17
2023-12-01,2023-11-30,Crypto,Tangency,Crypto Tangency,XRP-USD,0.0
2021-01-01,2020-12-31,Crypto,Risk Parity,Crypto Risk Parity,ADA-USD,0.090696413223366
2021-01-01,2020-12-31,Crypto,Risk Parity,Crypto Risk Parity,BCH-USD,0.0903723528961606
2021-01-01,2020-12-31,Crypto,Risk Parity,Crypto Risk Parity,BTC-USD,0.1398971828697888
2021-01-01,2020-12-31,Crypto,Risk Parity,Crypto Risk Parity,EOS-USD,0.09567328252304748
2021-01-01,2020-12-31,Crypto,Risk Parity,Crypto Risk Parity,ETC-USD,0.09851748897684139
2021-01-01,2020-12-31,Crypto,Risk Parity,Crypto Risk Parity,ETH-USD,0.09966853018428927
2021-01-01,2020-12-31,Crypto,Risk Parity,Crypto Risk Parity,LTC-USD,0.09863950059859977
2021-01-01,2020-12-31,Crypto,Risk Parity,Crypto Risk Parity,TRX-USD,0.10304981258612542
2021-01-01,2020-12-31,Crypto,Risk Parity,Crypto Risk Parity,XLM-USD,0.09188733816805877
2021-01-01,2020-12-31,Crypto,Risk Parity,Crypto Risk Parity,XRP-USD,0.09159809797372255
2021-02-01,2021-01-31,Crypto,Risk Parity,Crypto Risk Parity,ADA-USD,0.08847666512105432
2021-02-01,2021-01-31,Crypto,Risk Parity,Crypto Risk Parity,BCH-USD,0.0890401431445273
2021-02-01,2021-01-31,Crypto,Risk Parity,Crypto Risk Parity,BTC-USD,0.14091964855618602
2021-02-01,2021-01-31,Crypto,Risk Parity,Crypto Risk Parity,EOS-USD,0.09704686590335591
2021-02-01,2021-01-31,Crypto,Risk Parity,Crypto Risk Parity,ETC-USD,0.1006538726082587
2021-02-01,2021-01-31,Crypto,Risk Parity,Crypto Risk Parity,ETH-USD,0.09801653256153325
2021-02-01,2021-01-31,Crypto,Risk Parity,Crypto Risk Parity,LTC-USD,0.09952362685968413
2021-02-01,2021-01-31,Crypto,Risk Parity,Crypto Risk Parity,TRX-USD,0.10802098194276105
2021-02-01,2021-01-31,Crypto,Risk Parity,Crypto Risk Parity,XLM-USD,0.08391712723348099
2021-02-01,2021-01-31,Crypto,Risk Parity,Crypto Risk Parity,XRP-USD,0.09438453606915825
2021-03-01,2021-02-28,Crypto,Risk Parity,Crypto Risk Parity,ADA-USD,0.09146554042963115
2021-03-01,2021-02-28,Crypto,Risk Parity,Crypto Risk Parity,BCH-USD,0.08963035721299917
2021-03-01,2021-02-28,Crypto,Risk Parity,Crypto Risk Parity,BTC-USD,0.14145787168817803
2021-03-01,2021-02-28,Crypto,Risk Parity,Crypto Risk Parity,EOS-USD,0.09564128917834833
2021-03-01,2021-02-28,Crypto,Risk Parity,Crypto Risk Parity,ETC-USD,0.0963116390486268
2021-03-01,2021-02-28,Crypto,Risk Parity,Crypto Risk Parity,ETH-USD,0.10062843634714781
2021-03-01,2021-02-28,Crypto,Risk Parity,Crypto Risk Parity,LTC-USD,0.09897955254198292
2021-03-01,2021-02-28,Crypto,Risk Parity,Crypto Risk Parity,TRX-USD,0.10477118298323095
2021-03-01,2021-02-28,Crypto,Risk Parity,Crypto Risk Parity,XLM-USD,0.0847729500372719
2021-03-01,2021-02-28,Crypto,Risk Parity,Crypto Risk Parity,XRP-USD,0.09634118053258295
2021-04-01,2021-03-31,Crypto,Risk Parity,Crypto Risk Parity,ADA-USD,0.09188984034188526
2021-04-01,2021-03-31,Crypto,Risk Parity,Crypto Risk Parity,BCH-USD,0.09040149175826451
2021-04-01,2021-03-31,Crypto,Risk Parity,Crypto Risk Parity,BTC-USD,0.14082481775220831
2021-04-01,2021-03-31,Crypto,Risk Parity,Crypto Risk Parity,EOS-USD,0.09435601240643596
2021-04-01,2021-03-31,Crypto,Risk Parity,Crypto Risk Parity,ETC-USD,0.09578921540735752
2021-04-01,2021-03-31,Crypto,Risk Parity,Crypto Risk Parity,ETH-USD,0.10081010288279424
2021-04-01,2021-03-31,Crypto,Risk Parity,Crypto Risk Parity,LTC-USD,0.10036617460000019
2021-04-01,2021-03-31,Crypto,Risk Parity,Crypto Risk Parity,TRX-USD,0.10270890776834483
2021-04-01,2021-03-31,Crypto,Risk Parity,Crypto Risk Parity,XLM-USD,0.08588238082118242
2021-04-01,2021-03-31,Crypto,Risk Parity,Crypto Risk Parity,XRP-USD,0.09697105626152659
2021-05-01,2021-04-30,Crypto,Risk Parity,Crypto Risk Parity,ADA-USD,0.09555155669554193
2021-05-01,2021-04-30,Crypto,Risk Parity,Crypto Risk Parity,BCH-USD,0.08996828885853177
2021-05-01,2021-04-30,Crypto,Risk Parity,Crypto Risk Parity,BTC-USD,0.1448892709578138
2021-05-01,2021-04-30,Crypto,Risk Parity,Crypto Risk Parity,EOS-USD,0.09241007273643843
2021-05-01,2021-04-30,Crypto,Risk Parity,Crypto Risk Parity,ETC-USD,0.09575036804944174
2021-05-01,2021-04-30,Crypto,Risk Parity,Crypto Risk Parity,ETH-USD,0.10490271584786419
2021-05-01,2021-04-30,Crypto,Risk Parity,Crypto Risk Parity,LTC-USD,0.10067655522851955
2021-05-01,2021-04-30,Crypto,Risk Parity,Crypto Risk Parity,TRX-USD,0.10051466770757973
2021-05-01,2021-04-30,Crypto,Risk Parity,Crypto Risk Parity,XLM-USD,0.08583512873206696
2021-05-01,2021-04-30,Crypto,Risk Parity,Crypto Risk Parity,XRP-USD,0.08950137518620177
2021-06-01,2021-05-31,Crypto,Risk Parity,Crypto Risk Parity,ADA-USD,0.09772523439716112
2021-06-01,2021-05-31,Crypto,Risk Parity,Crypto Risk Parity,BCH-USD,0.08513224616359105
2021-06-01,2021-05-31,Crypto,Risk Parity,Crypto Risk Parity,BTC-USD,0.15410316263237825
2021-06-01,2021-05-31,Crypto,Risk Parity,Crypto Risk Parity,EOS-USD,0.08430970918710638
2021-06-01,2021-05-31,Crypto,Risk Parity,Crypto Risk Parity,ETC-USD,0.08874626398516038
2021-06-01,2021-05-31,Crypto,Risk Parity,Crypto Risk Parity,ETH-USD,0.10723764390760884
2021-06-01,2021-05-31,Crypto,Risk Parity,Crypto Risk Parity,LTC-USD,0.09947186575771584
2021-06-01,2021-05-31,Crypto,Risk Parity,Crypto Risk Parity,TRX-USD,0.10094614317659864
2021-06-01,2021-05-31,Crypto,Risk Parity,Crypto Risk Parity,XLM-USD,0.09000582012069312
2021-06-01,2021-05-31,Crypto,Risk Parity,Crypto Risk Parity,XRP-USD,0.09232191067198639
2021-07-01,2021-06-30,Crypto,Risk Parity,Crypto Risk Parity,ADA-USD,0.09818728693398625
2021-07-01,2021-06-30,Crypto,Risk Parity,Crypto Risk Parity,BCH-USD,0.08628605244837073
2021-07-01,2021-06-30,Crypto,Risk Parity,Crypto Risk Parity,BTC-USD,0.152561065912858
2021-07-01,2021-06-30,Crypto,Risk Parity,Crypto Risk Parity,EOS-USD,0.08462843903810474
2021-07-01,2021-06-30,Crypto,Risk Parity,Crypto Risk Parity,ETC-USD,0.08790256880667957
2021-07-01,2021-06-30,Crypto,Risk Parity,Crypto Risk Parity,ETH-USD,0.10768976146693246
2021-07-01,2021-06-30,Crypto,Risk Parity,Crypto Risk Parity,LTC-USD,0.09972323130926135
2021-07-01,2021-06-30,Crypto,Risk Parity,Crypto Risk Parity,TRX-USD,0.10069646602635153
2021-07-01,2021-06-30,Crypto,Risk Parity,Crypto Risk Parity,XLM-USD,0.09037023557258005
2021-07-01,2021-06-30,Crypto,Risk Parity,Crypto Risk Parity,XRP-USD,0.09195489248487536
2021-08-01,2021-07-31,Crypto,Risk Parity,Crypto Risk Parity,ADA-USD,0.09854576040971766
2021-08-01,2021-07-31,Crypto,Risk Parity,Crypto Risk Parity,BCH-USD,0.08684085931443111
2021-08-01,2021-07-31,Crypto,Risk Parity,Crypto Risk Parity,BTC-USD,0.15233633824752232
2021-08-01,2021-07-31,Crypto,Risk Parity,Crypto Risk Parity,EOS-USD,0.08441822362380459
2021-08-01,2021-07-31,Crypto,Risk Parity,Crypto Risk Parity,ETC-USD,0.08830518479134022
2021-08-01,2021-07-31,Crypto,Risk Parity,Crypto Risk Parity,ETH-USD,0.1069047099738417
2021-08-01,2021-07-31,Crypto,Risk Parity,Crypto Risk Parity,LTC-USD,0.09951199630414058
2021-08-01,2021-07-31,Crypto,Risk Parity,Crypto Risk Parity,TRX-USD,0.1007462884184794
2021-08-01,2021-07-31,Crypto,Risk Parity,Crypto Risk Parity,XLM-USD,0.09060865735237851
2021-08-01,2021-07-31,Crypto,Risk Parity,Crypto Risk Parity,XRP-USD,0.09178198156434386
2021-09-01,2021-08-31,Crypto,Risk Parity,Crypto Risk Parity,ADA-USD,0.09758842295856422
2021-09-01,2021-08-31,Crypto,Risk Parity,Crypto Risk Parity,BCH-USD,0.08754535493397009
2021-09-01,2021-08-31,Crypto,Risk Parity,Crypto Risk Parity,BTC-USD,0.15213995962812976
2021-09-01,2021-08-31,Crypto,Risk Parity,Crypto Risk Parity,EOS-USD,0.08473135667167166
2021-09-01,2021-08-31,Crypto,Risk Parity,Crypto Risk Parity,ETC-USD,0.08832077704619523
2021-09-01,2021-08-31,Crypto,Risk Parity,Crypto Risk Parity,ETH-USD,0.10750779339150043
2021-09-01,2021-08-31,Crypto,Risk Parity,Crypto Risk Parity,LTC-USD,0.09967524702573823
2021-09-01,2021-08-31,Crypto,Risk Parity,Crypto Risk Parity,TRX-USD,0.10116400916370095
2021-09-01,2021-08-31,Crypto,Risk Parity,Crypto Risk Parity,XLM-USD,0.09063817207374127
2021-09-01,2021-08-31,Crypto,Risk Parity,Crypto Risk Parity,XRP-USD,0.09068890710678819
2021-10-01,2021-09-30,Crypto,Risk Parity,Crypto Risk Parity,ADA-USD,0.09833737411108857
2021-10-01,2021-09-30,Crypto,Risk Parity,Crypto Risk Parity,BCH-USD,0.08835514701612286
2021-10-01,2021-09-30,Crypto,Risk Parity,Crypto Risk Parity,BTC-USD,0.15157504174383463
2021-10-01,2021-09-30,Crypto,Risk Parity,Crypto Risk Parity,EOS-USD,0.08461741045210268
2021-10-01,2021-09-30,Crypto,Risk Parity,Crypto Risk Parity,ETC-USD,0.08849539115536191
2021-10-01,2021-09-30,Crypto,Risk Parity,Crypto Risk Parity,ETH-USD,0.10714664916687609
2021-10-01,2021-09-30,Crypto,Risk Parity,Crypto Risk Parity,LTC-USD,0.09939671756227712
2021-10-01,2021-09-30,Crypto,Risk Parity,Crypto Risk Parity,TRX-USD,0.10044501261576093
2021-10-01,2021-09-30,Crypto,Risk Parity,Crypto Risk Parity,XLM-USD,0.09075014852589561
2021-10-01,2021-09-30,Crypto,Risk Parity,Crypto Risk Parity,XRP-USD,0.09088110765067968
2021-11-01,2021-10-31,Crypto,Risk Parity,Crypto Risk Parity,ADA-USD,0.09874261025207116
2021-11-01,2021-10-31,Crypto,Risk Parity,Crypto Risk Parity,BCH-USD,0.08844746139347316
2021-11-01,2021-10-31,Crypto,Risk Parity,Crypto Risk Parity,BTC-USD,0.1509066830718608
2021-11-01,2021-10-31,Crypto,Risk Parity,Crypto Risk Parity,EOS-USD,0.08463599117704404
2021-11-01,2021-10-31,Crypto,Risk Parity,Crypto Risk Parity,ETC-USD,0.08862888153790754
2021-11-01,2021-10-31,Crypto,Risk Parity,Crypto Risk Parity,ETH-USD,0.10703873505572323
2021-11-01,2021-10-31,Crypto,Risk Parity,Crypto Risk Parity,LTC-USD,0.09927382045414339
2021-11-01,2021-10-31,Crypto,Risk Parity,Crypto Risk Parity,TRX-USD,0.1007409805495106
2021-11-01,2021-10-31,Crypto,Risk Parity,Crypto Risk Parity,XLM-USD,0.09056896312068771
2021-11-01,2021-10-31,Crypto,Risk Parity,Crypto Risk Parity,XRP-USD,0.0910158733875784
2021-12-01,2021-11-30,Crypto,Risk Parity,Crypto Risk Parity,ADA-USD,0.09883778532127586
2021-12-01,2021-11-30,Crypto,Risk Parity,Crypto Risk Parity,BCH-USD,0.08839111513129187
2021-12-01,2021-11-30,Crypto,Risk Parity,Crypto Risk Parity,BTC-USD,0.1504775687087835
2021-12-01,2021-11-30,Crypto,Risk Parity,Crypto Risk Parity,EOS-USD,0.08482982427227348
2021-12-01,2021-11-30,Crypto,Risk Parity,Crypto Risk Parity,ETC-USD,0.08900777930576885
2021-12-01,2021-11-30,Crypto,Risk Parity,Crypto Risk Parity,ETH-USD,0.10716247540266001
2021-12-01,2021-11-30,Crypto,Risk Parity,Crypto Risk Parity,LTC-USD,0.09838628532448902
2021-12-01,2021-11-30,Crypto,Risk Parity,Crypto Risk Parity,TRX-USD,0.10062619445255949
2021-12-01,2021-11-30,Crypto,Risk Parity,Crypto Risk Parity,XLM-USD,0.09091686131148845
2021-12-01,2021-11-30,Crypto,Risk Parity,Crypto Risk Parity,XRP-USD,0.09136411076940952
2022-01-01,2021-12-31,Crypto,Risk Parity,Crypto Risk Parity,ADA-USD,0.09817919164948699
2022-01-01,2021-12-31,Crypto,Risk Parity,Crypto Risk Parity,BCH-USD,0.08882740026147078
2022-01-01,2021-12-31,Crypto,Risk Parity,Crypto Risk Parity,BTC-USD,0.14977489195380367
2022-01-01,2021-12-31,Crypto,Risk Parity,Crypto Risk Parity,EOS-USD,0.08448065337514506
2022-01-01,2021-12-31,Crypto,Risk Parity,Crypto Risk Parity,ETC-USD,0.08919721254949542
2022-01-01,2021-12-31,Crypto,Risk Parity,Crypto Risk Parity,ETH-USD,0.10753494411048788
2022-01-01,2021-12-31,Crypto,Risk Parity,Crypto Risk Parity,LTC-USD,0.09824582261855257
2022-01-01,2021-12-31,Crypto,Risk Parity,Crypto Risk Parity,TRX-USD,0.1012384692061711
2022-01-01,2021-12-31,Crypto,Risk Parity,Crypto Risk Parity,XLM-USD,0.09077578797159036
2022-01-01,2021-12-31,Crypto,Risk Parity,Crypto Risk Parity,XRP-USD,0.0917456263037963
2022-02-01,2022-01-31,Crypto,Risk Parity,Crypto Risk Parity,ADA-USD,0.09780211483330625
2022-02-01,2022-01-31,Crypto,Risk Parity,Crypto Risk Parity,BCH-USD,0.08910575405499103
2022-02-01,2022-01-31,Crypto,Risk Parity,Crypto Risk Parity,BTC-USD,0.14956666138793037
2022-02-01,2022-01-31,Crypto,Risk Parity,Crypto Risk Parity,EOS-USD,0.08485398885122289
2022-02-01,2022-01-31,Crypto,Risk Parity,Crypto Risk Parity,ETC-USD,0.0892974735014625
2022-02-01,2022-01-31,Crypto,Risk Parity,Crypto Risk Parity,ETH-USD,0.10696962654199615
2022-02-01,2022-01-31,Crypto,Risk Parity,Crypto Risk Parity,LTC-USD,0.09814292646984397
2022-02-01,2022-01-31,Crypto,Risk Parity,Crypto Risk Parity,TRX-USD,0.10140642124442512
2022-02-01,2022-01-31,Crypto,Risk Parity,Crypto Risk Parity,XLM-USD,0.09085859576785815
2022-02-01,2022-01-31,Crypto,Risk Parity,Crypto Risk Parity,XRP-USD,0.09199643734696364
2022-03-01,2022-02-28,Crypto,Risk Parity,Crypto Risk Parity,ADA-USD,0.09786971706829219
2022-03-01,2022-02-28,Crypto,Risk Parity,Crypto Risk Parity,BCH-USD,0.08960575724506813
